Numero_cliente,Fecha_Update,Estatus,Motivo,Tasa_Interes,Importe,Id_product,CAT,TXN,CP,Puntuacion,canal_venta
4279,"martes, 12 de noviembre de 2019",APPROVED,PLASTIC,30,21100,3,42,0,0,Sin Puntuación,Servicio al cliente
4302,"miércoles, 20 de noviembre de 2019",APPROVED,PLASTIC,45,800,9,42,0,0,Sin Puntuación,Servicio al cliente
4313,"martes, 12 de noviembre de 2019",APPROVED,PLASTIC,32,5800,6,35,0,0,Sin Puntuación,Operaciones
4322,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,49,20200,8,32,0,0,Sin Puntuación,Marketing
4324,"jueves, 21 de noviembre de 2019",APPROVED,PLASTIC,45,38200,6,47,0,0,Sin Puntuación,Servicio al cliente
4345,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,43,24400,4,48,0,0,Sin Puntuación,Operaciones
4352,"jueves, 21 de noviembre de 2019",APPROVED,PLASTIC,40,6900,5,35,0,0,Sin Puntuación,Marketing
4369,"miércoles, 27 de noviembre de 2019",APPROVED,PLASTIC,48,12800,7,46,0,0,Sin Puntuación,Operaciones
4374,"jueves, 21 de noviembre de 2019",APPROVED,PLASTIC,46,8300,10,37,0,0,Sin Puntuación,Servicio al cliente
4377,"viernes, 22 de noviembre de 2019",APPROVED,PLASTIC,47,20800,10,37,0,0,Sin Puntuación,Servicio al cliente
4396,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,38,2500,10,45,0,0,Sin Puntuación,Operaciones
4402,"lunes, 2 de diciembre de 2019",APPROVED,PLASTIC,35,2900,5,49,0,0,Sin Puntuación,Operaciones
4411,"viernes, 24 de enero de 2020",APPROVED,PLASTIC,37,1300,4,38,0,0,Sin Puntuación,Operaciones
4429,"miércoles, 20 de noviembre de 2019",APPROVED,PLASTIC,47,3200,8,46,0,0,Sin Puntuación,Operaciones
4430,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,46,5800,2,35,0,0,Sin Puntuación,Servicio al cliente
4439,"lunes, 25 de noviembre de 2019",APPROVED,PLASTIC,46,15900,10,45,0,0,Sin Puntuación,Servicio al cliente
4449,"martes, 12 de noviembre de 2019",APPROVED,PLASTIC,35,7800,3,46,0,0,Sin Puntuación,Servicio al cliente
4474,"sábado, 7 de diciembre de 2019",APPROVED,PLASTIC,30,2800,9,31,0,0,Sin Puntuación,Servicio al cliente
4477,"martes, 26 de noviembre de 2019",APPROVED,PLASTIC,42,56600,3,40,0,0,Sin Puntuación,Marketing
4489,"lunes, 20 de enero de 2020",APPROVED,PLASTIC,43,5100,7,43,0,0,Sin Puntuación,Operaciones
4513,"lunes, 25 de noviembre de 2019",APPROVED,PLASTIC,32,17300,5,42,0,0,Sin Puntuación,Operaciones
4519,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,41,9100,4,47,0,0,Sin Puntuación,Operaciones
4529,"jueves, 27 de febrero de 2020",APPROVED,PLASTIC,47,27500,5,45,0,0,Sin Puntuación,Operaciones
4536,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,49,4500,7,47,0,0,Sin Puntuación,Operaciones
4554,"miércoles, 27 de noviembre de 2019",APPROVED,PLASTIC,32,5200,7,39,0,0,Sin Puntuación,Marketing
4555,"miércoles, 20 de noviembre de 2019",APPROVED,PLASTIC,33,14500,9,30,0,0,Sin Puntuación,Servicio al cliente
4576,"martes, 19 de noviembre de 2019",APPROVED,PLASTIC,38,5700,4,35,0,0,Sin Puntuación,Servicio al cliente
4577,"martes, 21 de enero de 2020",APPROVED,PLASTIC,35,2200,4,32,0,0,Sin Puntuación,Operaciones
4579,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,40,11300,4,34,0,0,Sin Puntuación,Marketing
4600,"miércoles, 20 de noviembre de 2019",APPROVED,PLASTIC,33,9700,7,49,0,0,Sin Puntuación,Marketing
4602,"viernes, 29 de noviembre de 2019",APPROVED,PLASTIC,38,4200,8,43,0,0,Sin Puntuación,Servicio al cliente
4612,"lunes, 11 de noviembre de 2019",APPROVED,PLASTIC,42,4600,9,41,0,0,Sin Puntuación,Marketing
4653,"miércoles, 20 de noviembre de 2019",APPROVED,PLASTIC,46,35700,6,43,0,0,Sin Puntuación,Marketing
4656,"martes, 12 de noviembre de 2019",APPROVED,PLASTIC,31,5600,9,30,0,0,Sin Puntuación,Servicio al cliente
4662,"miércoles, 20 de noviembre de 2019",APPROVED,PLASTIC,41,31600,5,38,0,0,Sin Puntuación,Operaciones
4665,"miércoles, 4 de diciembre de 2019",APPROVED,PLASTIC,36,8100,7,43,0,0,Sin Puntuación,Marketing
4674,"domingo, 22 de mayo de 2022",APPROVED,PLASTIC,44,21100,3,48,0,0,Sin Puntuación,Servicio al cliente
4688,"viernes, 22 de noviembre de 2019",APPROVED,PLASTIC,47,21900,5,32,0,0,Sin Puntuación,Marketing
4712,"martes, 12 de noviembre de 2019",APPROVED,PLASTIC,46,13500,9,30,0,0,Sin Puntuación,Servicio al cliente
4726,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,34,4200,5,36,0,0,Sin Puntuación,Servicio al cliente
4729,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,43,11000,4,37,0,0,Sin Puntuación,Servicio al cliente
4731,"martes, 12 de noviembre de 2019",APPROVED,PLASTIC,44,5500,5,49,0,0,Sin Puntuación,Servicio al cliente
4747,"jueves, 28 de noviembre de 2019",APPROVED,PLASTIC,34,2400,7,47,0,0,Sin Puntuación,Servicio al cliente
4748,"jueves, 21 de noviembre de 2019",APPROVED,PLASTIC,39,700,7,48,0,0,Sin Puntuación,Operaciones
4758,"jueves, 21 de noviembre de 2019",APPROVED,PLASTIC,37,19500,7,49,0,0,Sin Puntuación,Operaciones
4772,"jueves, 21 de noviembre de 2019",APPROVED,PLASTIC,40,39700,1,45,0,0,Sin Puntuación,Operaciones
4778,"jueves, 5 de diciembre de 2019",APPROVED,PLASTIC,46,58200,6,45,0,0,Sin Puntuación,Operaciones
4779,"miércoles, 11 de diciembre de 2019",APPROVED,PLASTIC,39,39000,3,34,0,0,Sin Puntuación,Marketing
4790,"martes, 19 de noviembre de 2019",APPROVED,PLASTIC,49,2200,8,37,0,0,Sin Puntuación,Marketing
4801,"sábado, 30 de noviembre de 2019",APPROVED,PLASTIC,42,17300,9,39,0,0,Sin Puntuación,Servicio al cliente
4811,"miércoles, 27 de noviembre de 2019",APPROVED,PLASTIC,45,5900,4,38,0,0,Sin Puntuación,Servicio al cliente
4819,"jueves, 21 de noviembre de 2019",APPROVED,PLASTIC,44,17900,5,45,0,0,Sin Puntuación,Servicio al cliente
4837,"sábado, 21 de diciembre de 2019",APPROVED,PLASTIC,47,40700,2,44,0,0,Sin Puntuación,Marketing
4842,"martes, 17 de diciembre de 2019",APPROVED,PLASTIC,48,1500,10,40,0,0,Sin Puntuación,Servicio al cliente
4851,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,38,13900,1,39,0,0,Sin Puntuación,Operaciones
4874,"domingo, 1 de diciembre de 2019",APPROVED,PLASTIC,49,62200,1,48,0,0,Sin Puntuación,Marketing
4875,"martes, 26 de noviembre de 2019",APPROVED,PLASTIC,37,4300,10,41,0,0,Sin Puntuación,Operaciones
4876,"miércoles, 20 de noviembre de 2019",APPROVED,PLASTIC,33,21400,4,36,0,0,Sin Puntuación,Servicio al cliente
4897,"lunes, 11 de noviembre de 2019",APPROVED,PLASTIC,49,3200,8,38,0,0,Sin Puntuación,Marketing
4899,"lunes, 17 de agosto de 2020",APPROVED,PLASTIC,34,2900,7,42,0,0,Sin Puntuación,Servicio al cliente
4900,"domingo, 8 de diciembre de 2019",APPROVED,PLASTIC,40,900,5,49,0,0,Sin Puntuación,Servicio al cliente
4905,"sábado, 30 de noviembre de 2019",APPROVED,PLASTIC,48,15000,10,38,0,0,Sin Puntuación,Operaciones
4907,"sábado, 23 de noviembre de 2019",APPROVED,PLASTIC,47,23300,5,39,0,0,Sin Puntuación,Marketing
4911,"jueves, 5 de diciembre de 2019",APPROVED,PLASTIC,37,7100,4,42,0,0,Sin Puntuación,Servicio al cliente
4914,"martes, 10 de diciembre de 2019",APPROVED,PLASTIC,36,11200,1,32,0,0,Sin Puntuación,Marketing
4918,"jueves, 5 de diciembre de 2019",APPROVED,PLASTIC,37,5200,1,30,0,0,Sin Puntuación,Servicio al cliente
4921,"jueves, 28 de noviembre de 2019",APPROVED,PLASTIC,44,3700,9,40,0,0,Sin Puntuación,Marketing
4922,"martes, 26 de enero de 2021",APPROVED,PLASTIC,30,49300,5,31,0,0,Sin Puntuación,Operaciones
4924,"martes, 12 de noviembre de 2019",APPROVED,PLASTIC,37,2600,8,37,0,0,Sin Puntuación,Operaciones
4925,"sábado, 30 de noviembre de 2019",APPROVED,PLASTIC,35,500,9,46,0,0,Sin Puntuación,Marketing
4962,"martes, 12 de noviembre de 2019",APPROVED,PLASTIC,42,13100,4,40,0,0,Sin Puntuación,Marketing
4991,"sábado, 7 de diciembre de 2019",APPROVED,PLASTIC,35,4300,10,33,0,0,Sin Puntuación,Operaciones
4999,"sábado, 18 de abril de 2020",APPROVED,PLASTIC,48,1300,7,49,0,0,Sin Puntuación,Servicio al cliente
72,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,32,300,8,32,0,0,Sin Puntuación,Marketing
104,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,34,19100,1,35,0,0,Sin Puntuación,Servicio al cliente
162,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,49,25100,9,37,0,0,Sin Puntuación,Operaciones
247,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,35,4900,4,39,0,0,Sin Puntuación,Servicio al cliente
262,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,36,28500,8,37,0,0,Sin Puntuación,Servicio al cliente
349,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,35,24700,4,33,0,0,Sin Puntuación,Marketing
352,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,35,15500,3,47,0,0,Sin Puntuación,Operaciones
547,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,42,19400,4,30,0,0,Sin Puntuación,Marketing
561,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,30,60100,1,43,0,0,Sin Puntuación,Servicio al cliente
563,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,41,2400,6,48,0,0,Sin Puntuación,Marketing
625,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,42,3400,6,35,0,0,Sin Puntuación,Operaciones
730,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,30,36200,1,39,0,0,Sin Puntuación,Servicio al cliente
809,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,42,13000,1,39,0,0,Sin Puntuación,Servicio al cliente
813,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,42,700,4,48,0,0,Sin Puntuación,Marketing
886,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,38,16200,3,31,0,0,Sin Puntuación,Operaciones
987,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,37,17200,9,38,0,0,Sin Puntuación,Servicio al cliente
1020,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,37,14800,4,46,0,0,Sin Puntuación,Servicio al cliente
1118,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,32,10100,6,35,0,0,Sin Puntuación,Operaciones
1199,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,41,3700,3,45,0,0,Sin Puntuación,Servicio al cliente
1204,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,30,22600,3,33,0,0,Sin Puntuación,Marketing
1273,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,36,500,9,46,0,0,Sin Puntuación,Servicio al cliente
1289,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,44,19700,3,38,0,0,Sin Puntuación,Operaciones
1458,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,37,26600,8,33,0,0,Sin Puntuación,Marketing
1621,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,41,900,2,35,0,0,Sin Puntuación,Servicio al cliente
1759,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,34,11600,8,30,0,0,Sin Puntuación,Servicio al cliente
1862,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,46,12000,10,45,0,0,Sin Puntuación,Operaciones
2088,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,35,34200,7,32,0,0,Sin Puntuación,Servicio al cliente
2171,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,48,600,4,48,0,0,Sin Puntuación,Servicio al cliente
2283,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,33,39100,7,47,0,0,Sin Puntuación,Servicio al cliente
2359,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,43,900,5,39,0,0,Sin Puntuación,Marketing
2391,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,32,19600,7,46,0,0,Sin Puntuación,Operaciones
2482,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,31,12800,4,46,0,0,Sin Puntuación,Marketing
2532,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,37,12100,5,42,0,0,Sin Puntuación,Marketing
2655,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,40,17400,9,44,0,0,Sin Puntuación,Operaciones
2667,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,32,19100,8,34,0,0,Sin Puntuación,Servicio al cliente
2673,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,41,18000,6,42,0,0,Sin Puntuación,Servicio al cliente
2971,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,39,7200,2,42,0,0,Sin Puntuación,Marketing
3283,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,40,6400,1,47,0,0,Sin Puntuación,Servicio al cliente
3312,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,32,36000,1,45,0,0,Sin Puntuación,Marketing
3329,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,45,24300,8,48,0,0,Sin Puntuación,Servicio al cliente
3400,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,34,16600,7,32,0,0,Sin Puntuación,Marketing
3460,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,33,28100,6,35,0,0,Sin Puntuación,Operaciones
3526,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,48,6100,1,32,0,0,Sin Puntuación,Operaciones
3578,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,43,4100,1,43,0,0,Sin Puntuación,Operaciones
3628,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,46,22000,2,41,0,0,Sin Puntuación,Operaciones
3652,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,39,3600,3,42,0,0,Sin Puntuación,Operaciones
3702,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,31,10200,3,35,0,0,Sin Puntuación,Marketing
3862,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,39,1400,8,32,0,0,Sin Puntuación,Marketing
3885,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,32,8400,10,46,0,0,Sin Puntuación,Marketing
3967,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,41,12500,2,35,0,0,Sin Puntuación,Servicio al cliente
3968,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,45,700,1,40,0,0,Sin Puntuación,Operaciones
4069,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,44,5800,4,33,0,0,Sin Puntuación,Operaciones
4114,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,35,15800,5,48,0,0,Sin Puntuación,Marketing
4118,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,33,9800,9,37,0,0,Sin Puntuación,Marketing
4122,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,46,2400,9,38,0,0,Sin Puntuación,Marketing
4359,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,34,2000,7,43,0,0,Sin Puntuación,Marketing
4420,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,37,1500,3,35,0,0,Sin Puntuación,Servicio al cliente
4440,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,36,1800,5,41,0,0,Sin Puntuación,Marketing
4593,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,47,30500,8,36,0,0,Sin Puntuación,Servicio al cliente
4614,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,34,15100,10,48,0,0,Sin Puntuación,Servicio al cliente
4634,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,33,600,9,36,0,0,Sin Puntuación,Operaciones
4683,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,32,13100,3,42,0,0,Sin Puntuación,Servicio al cliente
4733,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,49,12100,2,31,0,0,Sin Puntuación,Marketing
4845,"lunes, 18 de noviembre de 2019",APPROVED,PLASTIC,45,1800,1,49,0,0,Sin Puntuación,Operaciones
4,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,32,10000,8,39,0,0,Sin Puntuación,Servicio al cliente
18,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,36,16300,9,48,0,0,Sin Puntuación,Marketing
26,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,36,14900,5,47,0,0,Sin Puntuación,Marketing
269,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,35,17600,7,41,0,0,Sin Puntuación,Operaciones
353,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,45,900,2,40,0,0,Sin Puntuación,Marketing
426,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,37,31000,5,38,0,0,Sin Puntuación,Servicio al cliente
429,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,35,1600,8,44,0,0,Sin Puntuación,Marketing
624,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,35,100,1,32,0,0,Sin Puntuación,Operaciones
923,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,48,16200,6,42,0,0,Sin Puntuación,Operaciones
1015,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,49,13900,5,36,0,0,Sin Puntuación,Servicio al cliente
1073,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,37,18900,8,42,0,0,Sin Puntuación,Operaciones
1294,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,46,23100,7,46,0,0,Sin Puntuación,Servicio al cliente
1377,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,36,8800,9,41,0,0,Sin Puntuación,Marketing
1523,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,34,1000,9,42,0,0,Sin Puntuación,Marketing
1562,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,46,7600,3,44,0,0,Sin Puntuación,Marketing
1582,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,32,8700,9,45,0,0,Sin Puntuación,Marketing
1943,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,31,4500,1,39,0,0,Sin Puntuación,Marketing
1998,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,41,3800,10,45,0,0,Sin Puntuación,Marketing
2003,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,46,16400,8,38,0,0,Sin Puntuación,Servicio al cliente
2164,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,46,49500,5,47,0,0,Sin Puntuación,Operaciones
2271,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,37,20800,5,48,0,0,Sin Puntuación,Operaciones
2352,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,30,3300,4,42,0,0,Sin Puntuación,Marketing
2358,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,49,600,2,48,0,0,Sin Puntuación,Marketing
2370,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,45,2300,6,40,0,0,Sin Puntuación,Marketing
2399,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,38,18400,9,34,0,0,Sin Puntuación,Servicio al cliente
2539,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,48,7000,7,31,0,0,Sin Puntuación,Servicio al cliente
2659,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,45,22700,8,47,0,0,Sin Puntuación,Servicio al cliente
2661,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,41,9100,10,40,0,0,Sin Puntuación,Marketing
2663,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,35,3500,8,47,0,0,Sin Puntuación,Operaciones
2679,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,47,11800,9,41,0,0,Sin Puntuación,Servicio al cliente
2729,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,34,10200,3,35,0,0,Sin Puntuación,Operaciones
2761,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,30,23500,8,36,0,0,Sin Puntuación,Servicio al cliente
2984,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,33,21400,2,43,0,0,Sin Puntuación,Servicio al cliente
3006,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,35,5300,7,45,0,0,Sin Puntuación,Marketing
3034,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,45,3900,9,42,0,0,Sin Puntuación,Marketing
3066,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,36,9000,4,43,0,0,Sin Puntuación,Operaciones
3071,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,32,6600,4,39,0,0,Sin Puntuación,Operaciones
3105,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,30,7900,5,46,0,0,Sin Puntuación,Servicio al cliente
3226,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,45,30900,3,47,0,0,Sin Puntuación,Servicio al cliente
3229,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,37,13800,9,36,0,0,Sin Puntuación,Marketing
3323,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,39,16600,7,38,0,0,Sin Puntuación,Operaciones
3324,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,44,2300,6,42,0,0,Sin Puntuación,Operaciones
3364,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,46,11700,7,42,0,0,Sin Puntuación,Servicio al cliente
3436,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,32,7600,9,31,0,0,Sin Puntuación,Servicio al cliente
3494,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,32,2900,3,47,0,0,Sin Puntuación,Operaciones
3599,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,33,35400,8,40,0,0,Sin Puntuación,Servicio al cliente
3630,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,45,7100,5,35,0,0,Sin Puntuación,Marketing
3739,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,33,5000,10,39,0,0,Sin Puntuación,Servicio al cliente
3801,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,41,3600,1,38,0,0,Sin Puntuación,Marketing
3834,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,42,12800,2,47,0,0,Sin Puntuación,Servicio al cliente
3881,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,36,30100,10,32,0,0,Sin Puntuación,Operaciones
3952,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,48,24100,3,43,0,0,Sin Puntuación,Marketing
3956,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,38,5900,10,36,0,0,Sin Puntuación,Marketing
4029,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,45,24700,2,40,0,0,Sin Puntuación,Operaciones
4082,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,30,3200,3,49,0,0,Sin Puntuación,Operaciones
4170,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,47,13200,2,31,0,0,Sin Puntuación,Operaciones
4180,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,44,4500,6,32,0,0,Sin Puntuación,Servicio al cliente
4195,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,48,3200,5,42,0,0,Sin Puntuación,Marketing
4233,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,35,18800,10,35,0,0,Sin Puntuación,Marketing
4250,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,31,24400,7,41,0,0,Sin Puntuación,Marketing
4373,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,43,600,2,40,0,0,Sin Puntuación,Marketing
4418,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,41,37700,6,30,0,0,Sin Puntuación,Servicio al cliente
4493,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,44,20600,5,46,0,0,Sin Puntuación,Operaciones
4562,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,39,23400,6,49,0,0,Sin Puntuación,Servicio al cliente
4633,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,46,1800,3,38,0,0,Sin Puntuación,Operaciones
4643,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,39,6100,4,46,0,0,Sin Puntuación,Servicio al cliente
4737,"miércoles, 13 de noviembre de 2019",APPROVED,PLASTIC,40,18500,8,32,0,0,Sin Puntuación,Servicio al cliente
